domain_1	domain_2
PF11563	PF11563
PF00027	PF00069
PF11602	PF11602
PF14843	PF14843
PF16023	PF16023
PF00109	PF00109
PF08178	PF08178
PF00345	PF13954
PF13472	PF17996
PF09203	PF09203
PF03452	PF05637
PF00909	PF00909
PF02775	PF13484
PF12872	PF12872
PF02472	PF06519
PF00351	PF00351
PF13181	PF17256
PF00244	PF01749
PF05158	PF05645
PF01330	PF07499
PF00139	PF00405
PF00036	PF02064
PF06792	PF06792
PF00804	PF14938
PF00020	PF07654
PF00042	PF00089
PF00949	PF01002
PF02022	PF06815
PF02790	PF02937
PF02073	PF02073
PF00400	PF06544
PF06427	PF18404
PF00115	PF07686
PF03894	PF03894
PF00028	PF00514
PF14588	PF14588
PF00319	PF04769
PF00606	PF17417
PF04563	PF17875
PF00236	PF07686
PF04548	PF04548
PF01602	PF04136
PF01485	PF01485
PF00946	PF14318
PF18019	PF18395
PF00207	PF01835
PF00825	PF01416
PF00069	PF02985
PF02233	PF02233
PF00168	PF00397
PF07968	PF16458
PF18651	PF18651
PF00069	PF00130
PF00551	PF01842
PF02071	PF05008
PF00238	PF00297
PF03921	PF03921
PF00097	PF00097
PF10183	PF10249
PF00071	PF03164
PF01752	PF18496
PF06720	PF06720
PF05367	PF05367
PF00600	PF00642
PF00033	PF00355
PF13604	PF18343
PF01087	PF01087
PF00366	PF00410
PF00005	PF00781
PF00085	PF00197
PF02793	PF07654
PF00022	PF00428
PF13145	PF13145
PF00622	PF02026
PF00005	PF01458
PF16783	PF16783
PF07568	PF13426
PF00025	PF00626
PF03747	PF03747
PF00022	PF01412
PF00057	PF09014
PF00069	PF01453
PF02581	PF02581
PF01641	PF01641
PF00156	PF01048
PF18338	PF18338
PF00465	PF01564
PF06389	PF16186
PF18497	PF18497
PF08699	PF16486
PF02754	PF07992
PF00034	PF00034
PF00254	PF07714
PF03722	PF03723
PF13247	PF14711
PF00134	PF00539
PF08234	PF08286
PF03911	PF09802
PF00944	PF00944
PF01636	PF01636
PF02357	PF04997
PF01183	PF01473
PF15901	PF15902
PF00240	PF03127
PF02188	PF02196
PF04565	PF04983
PF02423	PF02423
PF01479	PF04006
PF01553	PF01842
PF01404	PF07686
PF00226	PF00400
PF11530	PF11530
PF03876	PF08203
PF01568	PF18364
PF00338	PF00380
PF00036	PF00467
PF13402	PF18650
PF00111	PF02906
PF00648	PF00648
PF00679	PF01765
PF06393	PF11099
PF00637	PF01086
PF00623	PF03871
PF13710	PF13710
PF02590	PF02590
PF00380	PF00886
PF00306	PF00306
PF02731	PF08082
PF14689	PF14689
PF03391	PF07686
PF02741	PF02741
PF03749	PF17746
PF00089	PF00089
PF03477	PF03477
PF00023	PF01363
PF03996	PF08720
PF08522	PF18620
PF04042	PF18018
PF03946	PF17777
PF00829	PF10210
PF00071	PF00514
PF05192	PF13589
PF01484	PF02363
PF00069	PF00554
PF00344	PF09802
PF00450	PF01161
PF03567	PF13416
PF11507	PF11507
PF00944	PF01589
PF09346	PF09346
PF04561	PF05000
PF05861	PF06007
PF01138	PF18311
PF00665	PF06817
PF00318	PF00410
PF02753	PF09255
PF01055	PF16338
PF00169	PF00621
PF16719	PF16719
PF02421	PF07664
PF00172	PF16846
PF00118	PF01302
PF18470	PF18541
PF06068	PF06068
PF04616	PF17851
PF13238	PF13238
PF00153	PF04110
PF03200	PF16923
PF00076	PF02852
PF00471	PF01016
PF00883	PF02789
PF00342	PF01293
PF10423	PF10423
PF02732	PF14520
PF00453	PF10210
PF00179	PF14447
PF00081	PF02777
PF05291	PF05291
PF00383	PF01872
PF16767	PF16767
PF04992	PF04997
PF17836	PF17836
PF02224	PF02224
PF11962	PF11962
PF01372	PF01372
PF00416	PF03297
PF12534	PF12534
PF02302	PF03830
PF09259	PF09259
PF00400	PF11816
PF00392	PF07729
PF00082	PF18425
PF08072	PF08072
PF01191	PF03876
PF03089	PF12940
PF02836	PF07686
PF13416	PF18772
PF00145	PF00145
PF14322	PF14322
PF00291	PF02597
PF01109	PF18611
PF01117	PF01117
PF00057	PF01823
PF06978	PF06978
PF00627	PF02149
PF08798	PF09344
PF09781	PF10200
PF03909	PF03909
PF16730	PF16730
PF00345	PF09255
PF02261	PF12568
PF00573	PF01247
PF02464	PF18146
PF01462	PF11921
PF05345	PF05345
PF00125	PF00271
PF00412	PF00620
PF13241	PF14823
PF17922	PF17922
PF00111	PF01799
PF01909	PF10421
PF00057	PF00089
PF00146	PF00346
PF00700	PF00700
PF00736	PF10587
PF01867	PF01867
PF12848	PF12848
PF14263	PF14263
PF00389	PF02744
PF02357	PF18298
PF00069	PF00764
PF06742	PF06742
PF00019	PF01064
PF00400	PF00575
PF01175	PF17392
PF00227	PF00320
PF00757	PF02816
PF00168	PF05835
PF03660	PF03660
PF00007	PF00090
PF13041	PF13812
PF00458	PF00579
PF14683	PF14686
PF09313	PF09313
PF08781	PF08781
PF00536	PF09246
PF04355	PF13525
PF00984	PF03721
PF12627	PF13735
PF06427	PF18400
PF07803	PF07803
PF01920	PF01920
PF02923	PF02923
PF07501	PF17041
PF00400	PF05291
PF03548	PF03550
PF00223	PF02531
PF09736	PF12134
PF00042	PF09236
PF05405	PF05511
PF00008	PF00110
PF01193	PF03950
PF00468	PF06419
PF13895	PF16845
PF16682	PF16682
PF07648	PF09289
PF16022	PF16022
PF00397	PF00639
PF00169	PF00786
PF16823	PF16823
PF01479	PF06493
PF00702	PF05669
PF04057	PF18521
PF00306	PF05873
PF00199	PF06628
PF00725	PF02737
PF11532	PF13513
PF00040	PF00878
PF01398	PF07686
PF08936	PF08936
PF00214	PF00214
PF13365	PF17815
PF00073	PF00362
PF03119	PF03120
PF00986	PF18053
PF01134	PF01134
PF00076	PF01044
PF02709	PF02709
PF00268	PF00535
PF00253	PF08293
PF16915	PF16915
PF03572	PF11918
PF08848	PF08848
PF00107	PF00514
PF00421	PF00421
PF00384	PF12838
PF05424	PF15447
PF02597	PF05690
PF04267	PF12831
PF00397	PF13616
PF02752	PF07686
PF07034	PF13191
PF01485	PF17978
PF16491	PF16491
PF00573	PF01907
PF01816	PF01816
PF01602	PF01916
PF09240	PF09240
PF01052	PF02154
PF13202	PF13499
PF00467	PF16121
PF01248	PF04032
PF00211	PF00211
PF00233	PF18100
PF00954	PF06876
PF00004	PF08542
PF01833	PF02806
PF04792	PF07686
PF08653	PF08657
PF16411	PF16411
PF17645	PF17645
PF02316	PF02914
PF01092	PF01200
PF01509	PF16198
PF01092	PF01198
PF08916	PF08916
PF00618	PF00621
PF00365	PF01472
PF00352	PF02270
PF02290	PF08492
PF00028	PF01049
PF00686	PF01833
PF07881	PF07881
PF07813	PF07813
PF16592	PF16593
PF00235	PF00235
PF00034	PF02790
PF04710	PF04710
PF00089	PF02244
PF14349	PF14349
PF00069	PF05350
PF08391	PF08391
PF02290	PF02978
PF00054	PF13895
PF10213	PF15433
PF03958	PF03958
PF02826	PF02826
PF01607	PF03803
PF00069	PF02196
PF10540	PF10540
PF00293	PF09038
PF00653	PF00653
PF14498	PF14498
PF01566	PF01566
PF14629	PF14630
PF01220	PF01264
PF03144	PF16004
PF02428	PF02428
PF00090	PF00219
PF08491	PF13450
PF00346	PF06212
PF07660	PF07660
PF00423	PF00509
PF11531	PF11531
PF00203	PF00416
PF01761	PF01817
PF01434	PF01434
PF00386	PF00386
PF00036	PF00435
PF00141	PF11895
PF01117	PF03440
PF00223	PF14697
PF13930	PF13930
PF02138	PF02138
PF05172	PF05255
PF04997	PF12136
PF00112	PF00200
PF16483	PF16483
PF04800	PF05071
PF00431	PF14478
PF03781	PF12867
PF01636	PF12796
PF00071	PF00454
PF02023	PF02023
PF01980	PF01980
PF00025	PF04815
PF00271	PF11648
PF12216	PF12216
PF05486	PF05486
PF00306	PF00400
PF05029	PF05029
PF00709	PF01212
PF00015	PF00672
PF00041	PF18587
PF00117	PF00425
PF05430	PF05430
PF11469	PF11469
PF00076	PF00177
PF02316	PF09039
PF02786	PF02787
PF00550	PF01740
PF01201	PF17835
PF00400	PF01213
PF00627	PF09280
PF00957	PF05008
PF13416	PF17837
PF02146	PF02146
PF01686	PF02455
PF02301	PF05557
PF00138	PF00139
PF00019	PF07686
PF01855	PF12367
PF04845	PF04845
PF11266	PF11266
PF04848	PF04848
PF17862	PF18265
PF00033	PF16639
PF01248	PF05291
PF04678	PF04678
PF07823	PF07823
PF00670	PF05221
PF00041	PF00092
PF02501	PF02501
PF00961	PF00961
PF02216	PF13499
PF00108	PF02737
PF00041	PF15216
PF01033	PF01663
PF12569	PF12569
PF02022	PF02899
PF01297	PF01297
PF01471	PF03734
PF00071	PF02196
PF01434	PF06480
PF00318	PF00886
PF05592	PF08531
PF00117	PF05839
PF00703	PF17786
PF00959	PF06714
PF08145	PF09420
PF04085	PF04085
PF03531	PF03531
PF00226	PF00684
PF15593	PF15593
PF02798	PF14834
PF00428	PF01655
PF00986	PF01751
PF13927	PF13927
PF09340	PF12998
PF01184	PF01184
PF00071	PF02294
PF00289	PF01039
PF04321	PF04321
PF00673	PF17144
PF00347	PF01158
PF06083	PF16578
PF01729	PF02540
PF10771	PF10771
PF00009	PF00647
PF00013	PF16274
PF07137	PF07137
PF00451	PF07885
PF03120	PF03796
PF00109	PF02801
PF00960	PF02985
PF00164	PF00318
PF07228	PF07228
PF02966	PF09785
PF11498	PF12796
PF00810	PF01598
PF16073	PF17828
PF01433	PF09127
PF07494	PF07494
PF00009	PF01873
PF07858	PF07858
PF10699	PF10699
PF00533	PF01873
PF12348	PF12348
PF04952	PF04952
PF00324	PF01151
PF02548	PF05669
PF00023	PF00169
PF17988	PF17988
PF03178	PF11931
PF00176	PF18339
PF01043	PF07517
PF00583	PF03813
PF01007	PF02254
PF00614	PF00614
PF00478	PF00735
PF09420	PF13959
PF04950	PF04950
PF00657	PF01764
PF11623	PF12838
PF01029	PF01189
PF16815	PF16815
PF07340	PF07340
PF00462	PF01115
PF04566	PF05132
PF04729	PF04729
PF04514	PF04514
PF00355	PF07992
PF16542	PF16542
PF00096	PF03226
PF00316	PF01749
PF01966	PF13286
PF00488	PF05190
PF02057	PF17387
PF04851	PF13087
PF00018	PF00611
PF00112	PF09394
PF07568	PF07568
PF00989	PF13426
PF00750	PF00750
PF09442	PF09442
PF03165	PF03165
PF13484	PF13486
PF11650	PF11650
PF04561	PF04566
PF01119	PF02518
PF01652	PF01652
PF02811	PF02811
PF04800	PF15880
PF01215	PF02046
PF00509	PF00509
PF01331	PF03919
PF17478	PF17478
PF00089	PF01483
PF03854	PF03854
PF00027	PF00618
PF16010	PF16010
PF00356	PF00356
PF01496	PF11698
PF08450	PF08450
PF00179	PF00179
PF00400	PF00850
PF00069	PF02732
PF08773	PF08773
PF00773	PF17876
PF02305	PF04726
PF11564	PF11564
PF00072	PF14682
PF03143	PF03143
PF02359	PF11543
PF00129	PF04253
PF04536	PF04536
PF18255	PF18255
PF00118	PF00149
PF00561	PF06441
PF00817	PF11799
PF00140	PF01797
PF00045	PF01471
PF02351	PF02351
PF02758	PF13416
PF00346	PF10276
PF05637	PF05637
PF04209	PF04209
PF04800	PF10588
PF00721	PF00721
PF08083	PF10598
PF03096	PF03096
PF07686	PF18589
PF04221	PF15738
PF02246	PF02246
PF01000	PF04997
PF03887	PF03887
PF00588	PF04705
PF00035	PF02295
PF00669	PF12613
PF01934	PF01934
PF07244	PF13525
PF00240	PF12047
PF01209	PF01209
PF01324	PF02764
PF04676	PF04677
PF00298	PF03946
PF17990	PF18417
PF00076	PF00533
PF04355	PF04355
PF16172	PF16457
PF01165	PF04839
PF00046	PF00157
PF09618	PF09618
PF00061	PF00341
PF13981	PF13981
PF00400	PF02798
PF07686	PF07968
PF00488	PF01624
PF00139	PF00139
PF05924	PF05924
PF00330	PF02919
PF00347	PF01775
PF01193	PF02866
PF13452	PF17951
PF00005	PF17760
PF02238	PF02935
PF16704	PF16704
PF01490	PF05669
PF05837	PF11802
PF00255	PF00255
PF00097	PF00515
PF00798	PF07686
PF08460	PF08460
PF07840	PF07840
PF00014	PF00014
PF02357	PF04563
PF00424	PF00424
PF09719	PF09719
PF00726	PF09294
PF04273	PF04273
PF06083	PF07686
PF00832	PF01907
PF02718	PF02718
PF00240	PF01399
PF00069	PF03261
PF01014	PF01014
PF01248	PF04135
PF16729	PF16729
PF17771	PF17771
PF07686	PF10425
PF17984	PF17984
PF00014	PF00068
PF00398	PF00398
PF00076	PF16294
PF00115	PF02433
PF00017	PF00018
PF03549	PF03549
PF03313	PF03315
PF00832	PF01667
PF00705	PF00705
PF01399	PF05470
PF09030	PF18521
PF00542	PF00830
PF01269	PF03813
PF00902	PF00902
PF01740	PF13581
PF00105	PF00105
PF08681	PF08681
PF01880	PF01880
PF04355	PF06804
PF10156	PF10280
PF00229	PF00229
PF08723	PF08723
PF00179	PF00646
PF01245	PF02912
PF08174	PF08174
PF00017	PF00433
PF04542	PF04542
PF00819	PF00819
PF12917	PF12917
PF01000	PF04561
PF00998	PF02907
PF07737	PF09156
PF05043	PF05043
PF16497	PF16497
PF02302	PF02378
PF06747	PF16860
PF18590	PF18591
PF03986	PF10381
PF06468	PF06468
PF01496	PF03179
PF00573	PF05046
PF03024	PF03024
PF02826	PF17769
PF13417	PF14497
PF00071	PF07719
PF00957	PF00957
PF02207	PF02207
PF05026	PF15365
PF06064	PF06064
PF01990	PF01992
PF00273	PF07686
PF02378	PF02378
PF13847	PF17827
PF00935	PF01200
PF00562	PF02150
PF03241	PF11794
PF00229	PF09257
PF01823	PF01823
PF00733	PF02127
PF00114	PF13416
PF00656	PF18703
PF03208	PF04893
PF05026	PF06058
PF03871	PF05000
PF07686	PF12081
PF00028	PF08266
PF00552	PF00552
PF13676	PF13676
PF00994	PF07736
PF00022	PF01853
PF14346	PF14346
PF11976	PF16845
PF04430	PF04430
PF00268	PF00400
PF00514	PF02800
PF13304	PF13304
PF00129	PF05326
PF00240	PF01485
PF00179	PF00929
PF00179	PF11793
PF03764	PF08312
PF14823	PF14824
PF03309	PF03309
PF02254	PF02254
PF12893	PF12893
PF01131	PF01396
PF00179	PF02262
PF00626	PF03250
PF00155	PF00310
PF11527	PF11527
PF01423	PF04037
PF04170	PF17185
PF07684	PF07684
PF04916	PF04916
PF13306	PF13306
PF02661	PF10832
PF00031	PF00112
PF04261	PF04261
PF00241	PF00560
PF04432	PF04432
PF00023	PF00027
PF04924	PF04924
PF00439	PF02291
PF04857	PF16415
PF00687	PF00687
PF00682	PF02436
PF01825	PF16489
PF16197	PF16197
PF09058	PF09058
PF00227	PF10431
PF04055	PF04055
PF04984	PF17482
PF00057	PF06400
PF03020	PF08198
PF00179	PF00632
PF13806	PF13806
PF00112	PF10467
PF04310	PF17193
PF00012	PF00226
PF02291	PF03540
PF14792	PF14792
PF05676	PF14813
PF11474	PF11474
PF01357	PF07686
PF00155	PF01253
PF00041	PF00782
PF17953	PF17953
PF00595	PF07653
PF00178	PF12796
PF00091	PF12327
PF03807	PF14748
PF00633	PF04098
PF00248	PF00248
PF12207	PF12207
PF00067	PF00667
PF02167	PF02939
PF00623	PF01193
PF00071	PF02141
PF05709	PF10651
PF02300	PF13085
PF09060	PF09060
PF00400	PF07686
PF13008	PF14313
PF02412	PF12947
PF09147	PF09147
PF00397	PF00623
PF01266	PF04267
PF07778	PF07778
PF05394	PF05394
PF00043	PF02005
PF00757	PF07686
PF00040	PF00413
PF06175	PF06175
PF16715	PF16715
PF02310	PF04055
PF01719	PF01719
PF14520	PF14716
PF16374	PF16374
PF00562	PF01194
PF00018	PF00023
PF14064	PF14064
PF16848	PF16848
PF00689	PF04900
PF06991	PF06991
PF00283	PF01788
PF02295	PF02295
PF00365	PF00365
PF08767	PF18617
PF05997	PF17135
PF02150	PF04565
PF01282	PF01667
PF00554	PF07716
PF03253	PF03253
PF12838	PF12838
PF00712	PF02767
PF16474	PF16474
PF02171	PF02171
PF02691	PF03797
PF00040	PF00045
PF12704	PF16576
PF04055	PF13186
PF13181	PF13428
PF00514	PF02749
PF04053	PF04053
PF02909	PF06971
PF00033	PF00033
PF02729	PF02729
PF00415	PF05351
PF00071	PF03455
PF05431	PF18010
PF00595	PF00640
PF02607	PF12176
PF06064	PF13361
PF12777	PF12777
PF18061	PF18070
PF02209	PF16182
PF07729	PF07729
PF02353	PF02353
PF01773	PF07662
PF01966	PF07647
PF00623	PF04963
PF03720	PF03720
PF04502	PF10197
PF00615	PF00615
PF01214	PF04684
PF03762	PF03762
PF16452	PF16452
PF00172	PF00733
PF00037	PF00070
PF00046	PF01992
PF07731	PF07731
PF13245	PF18395
PF01832	PF18342
PF00169	PF00617
PF01796	PF02803
PF03091	PF07736
PF07730	PF07730
PF12869	PF12869
PF02903	PF16657
PF02072	PF02072
PF00493	PF17855
PF00225	PF00498
PF10738	PF10738
PF02171	PF18349
PF02578	PF02578
PF16555	PF16555
PF09344	PF09485
PF04565	PF05000
PF02359	PF02933
PF01114	PF02740
PF06374	PF10249
PF08934	PF16421
PF06060	PF07686
PF02188	PF13181
PF16024	PF16024
PF00271	PF00505
PF00005	PF01873
PF00273	PF17573
PF07992	PF09242
PF05772	PF05772
PF01412	PF02826
PF16573	PF16575
PF03986	PF16420
PF00516	PF00517
PF00875	PF00875
PF10018	PF10156
PF00069	PF02518
PF00060	PF00497
PF16560	PF16560
PF03876	PF03876
PF00252	PF00673
PF02876	PF07703
PF02542	PF02542
PF09045	PF09060
PF03632	PF03636
PF01853	PF01992
PF09334	PF13603
PF01158	PF01248
PF00514	PF08347
PF12148	PF12148
PF16355	PF16355
PF17787	PF17787
PF09006	PF09006
PF13424	PF16471
PF16158	PF16158
PF01217	PF04053
PF04057	PF04057
PF00085	PF10417
PF15979	PF17829
PF00223	PF12838
PF01056	PF02344
PF14156	PF14156
PF14503	PF14503
PF03965	PF03965
PF18106	PF18106
PF01537	PF07686
PF05543	PF09023
PF00400	PF00505
PF00400	PF12894
PF02195	PF10417
PF02785	PF18140
PF07650	PF10996
PF07944	PF16375
PF00008	PF01324
PF00587	PF09180
PF00754	PF01301
PF18680	PF18680
PF05223	PF05223
PF00289	PF00289
PF03449	PF04998
PF06723	PF06723
PF00023	PF00091
PF01065	PF01686
PF02332	PF02332
PF00623	PF01000
PF05327	PF08203
PF00219	PF07648
PF02449	PF02449
PF00163	PF01282
PF02204	PF18151
PF00017	PF00388
PF00312	PF01250
PF02765	PF18782
PF01196	PF01327
PF02320	PF02939
PF00642	PF04037
PF00796	PF03244
PF03931	PF07525
PF00264	PF12142
PF01292	PF09163
PF00331	PF00457
PF00595	PF17804
PF11544	PF11544
PF16712	PF16712
PF00531	PF01335
PF13277	PF13277
PF00231	PF04627
PF01336	PF01624
PF02156	PF02156
PF00639	PF09312
PF00069	PF04857
PF00364	PF02237
PF08267	PF08267
PF01233	PF01233
PF05491	PF05496
PF08359	PF08359
PF01355	PF01355
PF06018	PF08222
PF17815	PF17815
PF01597	PF01597
PF00027	PF08271
PF00412	PF00412
PF00577	PF09160
PF00935	PF01282
PF01148	PF01148
PF00017	PF00792
PF01965	PF01965
PF02516	PF10215
PF10409	PF10409
PF02734	PF02734
PF03378	PF03810
PF01270	PF01270
PF17796	PF17796
PF00543	PF05368
PF00076	PF04427
PF01134	PF05193
PF01847	PF17211
PF01510	PF14700
PF11393	PF11393
PF02991	PF03986
PF04355	PF07244
PF00400	PF01849
PF00202	PF01253
PF00169	PF16746
PF02347	PF02347
PF00712	PF00772
PF13636	PF17125
PF00400	PF04567
PF00348	PF07307
PF01584	PF01584
PF15510	PF15630
PF06840	PF06840
PF09157	PF16198
PF01326	PF01326
PF12741	PF12741
PF01017	PF10401
PF01625	PF02861
PF02559	PF04563
PF00468	PF02150
PF14676	PF14679
PF00125	PF10384
PF00074	PF07686
PF00059	PF09006
PF01016	PF01632
PF18486	PF18486
PF00476	PF01807
PF03524	PF03743
PF02832	PF07654
PF07686	PF09245
PF02516	PF02516
PF03717	PF05223
PF02150	PF04567
PF00037	PF00037
PF00069	PF00564
PF03234	PF03775
PF07652	PF07652
PF05638	PF05638
PF00374	PF01155
PF05193	PF07686
PF00227	PF03452
PF02052	PF02052
PF05141	PF05141
PF03987	PF16420
PF00179	PF17978
PF00096	PF02100
PF00471	PF01195
PF07190	PF07190
PF01279	PF01279
PF07034	PF14630
PF03664	PF03664
PF07348	PF07348
PF11639	PF11639
PF00550	PF02801
PF00069	PF18101
PF18517	PF18517
PF01652	PF02854
PF13725	PF13725
PF00338	PF09776
PF00010	PF00352
PF00390	PF04053
PF00091	PF03416
PF07686	PF13520
PF00564	PF00595
PF01398	PF13012
PF00069	PF02436
PF01029	PF01029
PF12623	PF12623
PF02863	PF02863
PF01699	PF01699
PF00077	PF00078
PF14589	PF14589
PF03535	PF03535
PF18566	PF18566
PF01000	PF04563
PF09379	PF09379
PF00043	PF13417
PF09691	PF09691
PF14852	PF14853
PF02045	PF04495
PF00135	PF07686
PF00105	PF00653
PF00421	PF01737
PF18023	PF18023
PF00554	PF01833
PF08816	PF08816
PF02429	PF02429
PF09254	PF09254
PF05470	PF09440
PF01090	PF01280
PF11648	PF11648
PF00071	PF01115
PF00249	PF00439
PF00132	PF01008
PF00062	PF00062
PF00012	PF02466
PF01026	PF01026
PF08953	PF16300
PF00771	PF00813
PF00510	PF02238
PF18768	PF18768
PF03629	PF03629
PF01853	PF17772
PF07745	PF07745
PF10584	PF17862
PF01926	PF18133
PF00831	PF05697
PF01990	PF03223
PF07497	PF07497
PF01103	PF13525
PF00886	PF01668
PF05983	PF11221
PF00071	PF00132
PF17764	PF17764
PF01915	PF14310
PF08386	PF12146
PF00720	PF02031
PF01158	PF01294
PF00071	PF00564
PF03129	PF13393
PF01003	PF01547
PF00096	PF01853
PF00018	PF00169
PF17414	PF17414
PF10296	PF10296
PF00360	PF08446
PF02225	PF04253
PF00323	PF00323
PF17976	PF17976
PF01624	PF05192
PF15493	PF15493
PF01399	PF01912
PF18519	PF18519
PF00676	PF04053
PF00270	PF18119
PF00710	PF02934
PF00518	PF00518
PF00069	PF03166
PF02597	PF02597
PF03925	PF17206
PF04547	PF04547
PF16262	PF16262
PF00533	PF16893
PF05699	PF10683
PF05790	PF05790
PF00012	PF00183
PF04934	PF05669
PF01327	PF01765
PF08567	PF16833
PF00125	PF00160
PF02560	PF02560
PF01073	PF01073
PF00459	PF00459
PF04711	PF04711
PF00205	PF02776
PF00115	PF00510
PF00076	PF02037
PF02141	PF03455
PF01855	PF01855
PF00115	PF02297
PF00036	PF00612
PF00025	PF16540
PF04039	PF13244
PF02463	PF05193
PF00069	PF00917
PF00208	PF02812
PF07686	PF09067
PF04299	PF04299
PF07703	PF07703
PF01287	PF01652
PF13433	PF13433
PF00731	PF02291
PF00662	PF10249
PF00009	PF00009
PF07703	PF17791
PF03028	PF12774
PF08029	PF08029
PF01015	PF01246
PF00934	PF00934
PF06954	PF06954
PF00134	PF01912
PF00078	PF02022
PF02241	PF02745
PF02211	PF02211
PF01547	PF14785
PF01471	PF01471
PF18642	PF18650
PF00246	PF06907
PF00476	PF02768
PF16908	PF16908
PF11601	PF13833
PF09240	PF18611
PF00057	PF00090
PF01920	PF02996
PF02661	PF13784
PF01398	PF01398
PF00550	PF06455
PF01047	PF12802
PF02993	PF03910
PF14684	PF14684
PF03147	PF17759
PF02262	PF02761
PF00146	PF00329
PF00041	PF00055
PF02421	PF17910
PF01643	PF01643
PF01896	PF01896
PF07804	PF13657
PF00553	PF02927
PF07719	PF12895
PF00656	PF13637
PF00885	PF01687
PF03176	PF03176
PF02018	PF02018
PF00239	PF00239
PF00271	PF01193
PF18129	PF18332
PF00240	PF13445
PF13686	PF13686
PF01923	PF12796
PF00742	PF03447
PF05450	PF18266
PF00428	PF01912
PF03105	PF03105
PF01344	PF01419
PF02515	PF02515
PF00097	PF01363
PF00731	PF01259
PF01336	PF02259
PF00992	PF04942
PF00970	PF08271
PF04800	PF13460
PF01968	PF05378
PF03785	PF18630
PF04310	PF04310
PF10283	PF17979
PF01935	PF01935
PF00586	PF02769
PF00014	PF07502
PF00352	PF09247
PF06003	PF13416
PF02671	PF13867
PF01249	PF03719
PF04192	PF08625
PF05936	PF05936
PF00506	PF07686
PF00072	PF09456
PF00413	PF02974
PF00514	PF16186
PF00012	PF03919
PF00829	PF17257
PF05669	PF10018
PF00329	PF00374
PF07715	PF11504
PF08931	PF08931
PF05739	PF05739
PF01195	PF01196
PF08612	PF08612
PF09213	PF09213
PF00403	PF00403
PF00170	PF01992
PF04565	PF04566
PF03211	PF03211
PF00005	PF12698
PF00150	PF03442
PF01195	PF01765
PF00071	PF04099
PF03133	PF03148
PF00421	PF05151
PF08659	PF14765
PF00246	PF15270
PF01007	PF01007
PF02951	PF02951
PF00022	PF01267
PF12702	PF12702
PF00476	PF00712
PF08562	PF08562
PF02552	PF03063
PF00172	PF01008
PF00453	PF17257
PF01403	PF07686
PF00703	PF02836
PF04507	PF04507
PF12956	PF12956
PF00063	PF00300
PF00453	PF00886
PF02898	PF02898
PF17416	PF17416
PF10426	PF12560
PF01742	PF07952
PF10400	PF10400
PF00035	PF00572
PF02565	PF02565
PF01360	PF01494
PF09291	PF09291
PF02559	PF02559
PF13538	PF13604
PF01648	PF17837
PF02727	PF09248
PF00542	PF01649
PF01253	PF02854
PF00004	PF09116
PF00893	PF00893
PF01157	PF01282
PF00202	PF01490
PF00543	PF00909
PF00501	PF00551
PF00586	PF02844
PF02529	PF16639
PF02002	PF08271
PF09163	PF13247
PF01251	PF01545
PF01834	PF01834
PF00326	PF18811
PF00223	PF07465
PF01326	PF02896
PF09261	PF18230
PF08459	PF08459
PF05247	PF05793
PF00149	PF03095
PF00041	PF01030
PF00419	PF09160
PF01030	PF07654
PF02369	PF02369
PF07686	PF18638
PF00102	PF03545
PF14791	PF14792
PF00621	PF16652
PF08559	PF08559
PF00160	PF00160
PF04408	PF07717
PF13483	PF13483
PF07244	PF07244
PF01609	PF01609
PF05700	PF05700
PF05023	PF05023
PF00072	PF00990
PF04454	PF04454
PF01599	PF01981
PF00394	PF07731
PF00069	PF01749
PF12796	PF13637
PF05932	PF07201
PF00181	PF01777
PF02485	PF12529
PF00727	PF07686
PF01217	PF01912
PF01095	PF04043
PF02195	PF02195
PF02734	PF03610
PF04427	PF07890
PF01423	PF14580
PF00732	PF00732
PF04268	PF07992
PF01195	PF01632
PF07978	PF07978
PF00191	PF00191
PF01180	PF14697
PF00022	PF00307
PF04050	PF09416
PF00626	PF00626
PF01138	PF03725
PF00534	PF13439
PF01909	PF01909
PF00886	PF01084
PF10387	PF10387
PF02172	PF02173
PF02269	PF03540
PF00092	PF01839
PF01423	PF02732
PF00675	PF05193
PF02761	PF02761
PF00078	PF00692
PF05889	PF05889
PF00992	PF13499
PF17814	PF17814
PF16985	PF16985
PF02204	PF09311
PF00305	PF00305
PF00276	PF00584
PF01030	PF12796
PF04567	PF05000
PF00018	PF00400
PF00940	PF01510
PF05833	PF13589
PF02633	PF02633
PF00069	PF00752
PF01423	PF02184
PF00177	PF00203
PF10420	PF10420
PF11978	PF11978
PF18222	PF18222
PF00076	PF03178
PF00137	PF02823
PF00960	PF00960
PF02518	PF04969
PF08013	PF08013
PF18116	PF18116
PF01496	PF18274
PF00856	PF07531
PF00158	PF01590
PF04993	PF04993
PF00877	PF12914
PF00043	PF13409
PF00988	PF01214
PF01193	PF04566
PF00177	PF03719
PF00514	PF00896
PF00827	PF01092
PF02362	PF06507
PF00271	PF00330
PF03166	PF03166
PF07703	PF11546
PF00662	PF09782
PF17134	PF17134
PF00698	PF01575
PF02518	PF05190
PF01115	PF01115
PF00440	PF17939
PF00275	PF00275
PF00174	PF03404
PF00283	PF00283
PF00432	PF01239
PF15902	PF15902
PF01712	PF15088
PF00533	PF01749
PF00273	PF07654
PF01842	PF02780
PF15731	PF15731
